fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,evaluation_split
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,demand_band,high,2.6649451215871065,4.068231812679733,0.5619373099832237,0.4357102273262084,1294.059375158839,14085.0,15379.05937515884,2970,0.7564592875341074,99,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,demand_band,low,0.7744941112302262,1.0175501729879473,1.2460712407116856,0.149736132968604,444.7163149167541,1846.0,2290.716314916754,2970,0.800051192860679,99,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,demand_band,medium,1.0687729660088776,1.4416669470903478,0.9438514505013464,0.1735801678268639,531.1553135502038,3465.0,3996.155313550204,3060,0.73154595597883,102,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,dept_id,FOODS_1,1.6527979678447533,2.6810479699036693,0.7915137483470794,0.2192708538369255,296.0156526798495,2819.0,3115.0156526798496,1350,0.8893217918347158,45,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,dept_id,FOODS_2,1.2014925723213623,1.8318478143048145,1.1306054078602812,0.3907639211258246,984.725081237078,2678.0,3662.7250812370794,2520,0.7361674333876438,84,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,dept_id,FOODS_3,1.6036142804316558,2.807327809357528,0.5918800819205982,0.192824613978337,989.1902697088692,13899.0,14888.19026970887,5130,0.7418402341040948,171,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.6205975089985274,0.7138197966403949,2.4823900359941096,0.3701306196323076,199.8705346014461,135.0,334.8705346014462,540,1.0020544632392374,18,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,intermittency_class,intermittent,0.9217836767576436,1.4053067106096135,0.9108201014622644,0.1601453568796572,691.8279417201195,4372.0,5063.827941720119,4320,0.7513885087434063,144,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,intermittency_class,regular,2.2145776954112124,3.4677057459933,0.6157802175433151,0.3329064075614085,1378.232527304231,14889.0,16267.23252730423,4140,0.7425746338519398,138,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,overall,all,1.4983977552727383,2.551472183527529,0.6952763351956406,0.2522145559584219,2269.931003625797,19396.0,21665.9310036258,9000,0.7623740835630816,300,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,store_id,CA_1,1.5913168360092191,2.722568997436539,0.6675920162253751,0.2892406812525589,867.7220437576768,7151.0,8018.722043757677,3000,0.7399144080342634,100,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,store_id,TX_2,1.4670095095539857,2.3830743297082644,0.6693579511272938,0.1809049251838186,542.7147755514558,6575.0,7117.714775551456,3000,0.7577586587750267,100,0,validation
validation_fold_1,hist_gradient_boosting_base,days_1_30_daily,30,daily,store_id,WI_3,1.4368669202550095,2.537440778269932,0.7602470477539733,0.286498061438888,859.4941843166642,5670.0,6529.494184316664,3000,0.7894491838799551,100,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,demand_band,high,1.8851191756432213,2.967658941063462,0.5003399420608013,0.0324349794728192,3.2110629678091054,373.0,376.211062967809,99,0.4384091646253877,99,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,demand_band,low,0.5364536671901948,0.807653950698298,0.9834983898486904,-0.0320447205566388,-3.1724273351072423,54.0,50.82757266489276,99,0.4633800134757936,99,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,demand_band,medium,0.7820133360974427,1.1120538825352502,0.7897560423954372,-0.0501181134542138,-5.112047572329808,101.0,95.8879524276702,102,0.4399319763789457,102,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,dept_id,FOODS_1,1.219786352440187,2.016998466108074,0.6457692454095108,-0.1726810165755921,-7.770645745901647,85.0,77.22935425409837,45,0.5626014151839188,45,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,dept_id,FOODS_2,0.6994042002306737,0.9776654989658052,0.876864967453382,0.0578089862916751,4.855954848500715,67.0,71.85595484850069,84,0.3948132161011825,84,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,dept_id,FOODS_3,1.203863935925511,2.161936029029852,0.5475019495831446,-0.0126240996621462,-2.158721042227013,376.0,373.84127895777294,171,0.4425076981689692,171,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.3616447074958357,0.525348857342481,1.084934122487507,-0.1052362911850737,-1.894253241331328,6.0,4.105746758668673,18,0.53922571054163,18,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,intermittency_class,intermittent,0.6609233560973296,1.0268516721151086,0.7876003326826511,0.015573914101466,2.227069716509648,120.0,122.22706971650962,143,0.4444115675181094,143,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,intermittency_class,regular,1.5717944393208936,2.554246468201746,0.5434811618547368,-0.0388937296029227,-5.406228414806268,402.0,396.59377158519374,139,0.4380811027182045,139,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,overall,all,1.065003572408158,1.8820298052919624,0.6051156661409988,-0.0169113731320931,-5.073411939627952,528.0,522.9265880603721,300,0.4471673007422314,300,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,store_id,CA_1,1.3835583499622663,2.5746653849582297,0.6405362731306788,-0.2191505887082642,-21.915058870826424,216.0,194.0849411291736,100,0.4673688471527751,100,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,store_id,TX_2,1.047022535914286,1.6035465289527455,0.5599050994194043,-0.0578689382699329,-5.78689382699329,187.0,181.2131061730067,100,0.490846567310467,100,0,validation
validation_fold_2,hist_gradient_boosting_base,day_1_daily,1,daily,store_id,WI_3,0.7644298313479215,1.194087621995723,0.6115438650783372,0.2262854075819176,22.62854075819176,125.0,147.62854075819178,100,0.383286487763452,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,demand_band,high,9.2879622307702,16.691322220108596,0.2926506240758275,0.4171592449140259,41.29876524648857,3142.0,3183.2987652464885,99,0.7402392228314463,99,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,demand_band,low,2.110177918649576,2.618457672832045,0.5819153591819164,0.8961141645270407,88.71530228817703,359.0,447.715302288177,99,0.7014331080384402,99,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,demand_band,medium,3.1650826843693287,4.265769730395071,0.4081396129022396,0.2409358505930924,24.57545676049543,791.0,815.5754567604953,102,0.6733800059193426,102,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.122674701793605,5.967397805759541,0.3056348625711898,0.8626389778023666,38.8187540011065,607.0,645.8187540011065,45,0.6980855267819268,45,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.24654002852033,4.117913687808509,0.5194464045632529,1.264207294577955,106.1934127445482,525.0,631.1934127445483,84,0.7159890501870999,84,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.807161313577833,12.586408574722263,0.3142482862727245,0.0560079388860019,9.577357549506331,3160.0,3169.577357549507,171,0.700897031806951,171,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.8724428895925356,2.029501635953523,1.982586588980332,1.8052584579427664,32.4946522429698,17.0,49.4946522429698,18,1.0357608678207697,18,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.84739552146929,5.080132378625183,0.445489671302088,0.8320857645128196,118.9882643253332,914.0,1032.9882643253331,143,0.6921905703856376,143,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.268868899391765,13.768806537315877,0.3006167143753214,0.022349695876676,3.1066077268579733,3361.0,3364.106607726858,139,0.6747005336256956,139,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,overall,all,4.837514361994098,10.019359921008174,0.3381300812204635,0.5152984143172035,154.58952429516103,4292.0,4446.589524295161,300,0.7047010711996391,300,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,store_id,CA_1,6.179753515814202,14.532492667874152,0.3555669456740047,-0.7045278085484158,-70.45278085484158,1738.0,1667.5472191451588,100,0.7300608870527405,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,store_id,TX_2,3.9164010192878833,6.133534495378531,0.2752214349464429,1.0420737666497573,104.20737666497573,1423.0,1527.2073766649755,100,0.6610332706741251,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.416388550880211,7.235269941909598,0.3904852830132813,1.2083492848502688,120.83492848502688,1131.0,1251.8349284850267,100,0.7230090558720513,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,demand_band,high,2.3248110807064872,4.35059776610343,0.5127606871195403,0.0595941778448608,41.29876524648857,3142.0,3183.298765246489,693,0.6433157145396413,99,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,demand_band,low,0.6305070909594485,0.8891474635092089,1.2171070028827236,0.1280163092181486,88.71530228817703,359.0,447.715302288177,693,0.6168914478918045,99,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,demand_band,medium,0.9081450392451096,1.250478238775172,0.8197415398495681,0.0344194072275846,24.57545676049541,791.0,815.5754567604954,714,0.5977134739849094,102,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,dept_id,FOODS_1,1.1627139944198115,1.885085927814104,0.603385351305174,0.1232341396860523,38.81875400110648,607.0,645.8187540011065,315,0.6174611537094269,45,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,dept_id,FOODS_2,0.8847577667509174,1.18505500625721,0.9909286987610276,0.1806010420825649,106.1934127445482,525.0,631.1934127445481,588,0.5912618854807542,84,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,dept_id,FOODS_3,1.5120790107716973,3.274687208512821,0.5727717012321905,0.0080011341265717,9.577357549506344,3160.0,3169.5773575495064,1197,0.6331902522214405,171,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,intermittency_class,highly_intermittent,0.4233408213078056,0.4759197238633354,3.137702557928441,0.2578940654203952,32.4946522429698,17.0,49.49465224296979,126,0.6631962961780856,18,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,intermittency_class,intermittent,0.7742120876160545,1.260819167534162,0.8479062359996397,0.1188693949304028,118.98826432533323,914.0,1032.9882643253331,1001,0.6011597158282949,143,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,intermittency_class,regular,1.919962803491313,3.6778630210624814,0.5558238047596095,0.0031928136966679,3.106607726857959,3361.0,3364.106607726858,973,0.6318266959174259,139,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,overall,all,1.284024309993096,2.653053023412171,0.6282504778624188,0.0736140591881719,154.58952429516103,4292.0,4446.589524295161,2100,0.6190909447572462,300,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,store_id,CA_1,1.5329838576710924,3.538427016200954,0.617427330477425,-0.1006468297926308,-70.45278085484159,1738.0,1667.5472191451586,700,0.6440104502737435,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,store_id,TX_2,1.275370946907179,2.290461218499728,0.6273785402916552,0.1488676809499652,104.20737666497568,1423.0,1527.2073766649758,700,0.640844083723156,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_7_daily,7,daily,store_id,WI_3,1.043718125401017,1.830134610534793,0.6459793879581891,0.1726213264071812,120.83492848502684,1131.0,1251.834928485027,700,0.5724183002748395,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,demand_band,high,40.969742526799685,67.67730197821795,0.2668248477174639,6.306028799823061,624.296851182483,15201.0,15825.29685118248,99,1.496630378553348,99,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,demand_band,low,9.51727903384326,11.006661482828102,0.5575210794973271,6.33157631513738,626.8260551986007,1690.0,2316.8260551986004,99,1.5946612218730856,99,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,demand_band,medium,10.726033092042012,13.129613036282366,0.2975402163144643,3.303266123858151,336.9331446335314,3677.0,4013.933144633532,102,1.101677388318296,102,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,dept_id,FOODS_1,17.54750797959021,25.538411472069733,0.2935456725210258,7.819262714710947,351.8668221619926,2690.0,3041.866822161992,45,1.4143311194196395,45,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,dept_id,FOODS_2,18.684413239315585,37.10338863056924,0.4070255996116466,-2.5356670040297256,-212.99602833849696,3856.0,3643.003971661503,84,1.4825181478658844,84,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,dept_id,FOODS_3,21.831239407648354,44.46099750715178,0.2662346269225409,8.47476758591298,1449.1852571911195,14022.0,15471.18525719112,171,1.3463891067606146,171,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,intermittency_class,highly_intermittent,10.435272178034378,11.456317845420427,1.4017529791389465,10.19329671860224,183.4793409348403,134.0,317.4793409348404,18,2.9455510112245933,18,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,intermittency_class,intermittent,10.989234668034904,16.91890102480207,0.3510074955391984,5.486831540769257,784.6169103300037,4477.0,5261.616910330004,143,1.3046860870276955,143,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,intermittency_class,regular,31.172482396822492,56.24473604759292,0.2715407064710363,4.460142444242957,619.959799749771,15957.0,16576.95979974977,139,1.286467146789065,139,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,overall,all,20.30756836630645,40.12557220900472,0.2962014055762318,5.293520170048717,1588.0560510146152,20568.0,22156.056051014613,300,1.394696540168944,300,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,store_id,CA_1,24.08749277726993,45.88851655170552,0.3100861583067705,3.462313005928645,346.2313005928645,7768.0,8114.231300592864,100,1.3924216390264776,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,store_id,TX_2,16.6233994098405,34.565144031338896,0.2442462446347414,7.08759452087546,708.759452087546,6806.0,7514.7594520875455,100,1.3673210479211115,100,0,validation
validation_fold_2,hist_gradient_boosting_base,days_1_30_aggregate,30,aggregate,store_id,WI_3,20.21181291180894,39.1111173718778,0.3372007492794284,5.330652983342048,533.0652983342047,5994.0,6527.065298334204,100,1.4243469335592425,100,0,validation
